x,y,z,qx,qy,qz,qw
0.22592628175136636,-0.022671097656727323,0.10993949246143783,-0.0028691131253351207,-0.044381220206499906,-0.0549340214950718,0.9974990369745903
0.23593728271704684,-0.01593317824557372,0.16805622124637015,-0.0036324421863902475,-0.08572352194405103,-0.037228882574857916,0.9956165393621672
0.2202122427159791,0.0020487990792451708,0.19666539456259352,-0.24231949176129144,-0.30075288159856145,0.587499067225156,0.7111074561079238
0.20488346797863322,0.0036440662900144036,0.21765135120600604,0.44661181376614345,0.6615054801694756,-0.34850840495403385,-0.4914166045084988
0.2936954523663587,0.011951680807880616,0.22247683599923723,-0.3690362346575811,-0.7030025018186199,0.3078436589127188,0.5242442385126859
0.322583233891294,0.033935868099088835,0.1686045290708453,-0.3952558325880802,-0.5422217366392864,0.5051701117882689,0.5427444824931971
0.28491319317667213,0.01153388941912973,0.14495688591110817,-0.37924061095420286,-0.4561844824058157,0.5434871754512947,0.5938804316823334
0.20149531467569004,0.02165898978125419,0.19488725053800654,0.011507355444760472,-0.3973504456066696,0.09573067883294414,0.9125874430853368
0.14157326708279389,-0.06660199987179763,0.2192325018079464,-0.11675850456800559,-0.4011807970689834,-0.2602148611753776,0.8704651892509069
0.059224069715529876,-0.1196286686247125,0.16250771830042107,-0.17758132828689832,-0.23517107802766454,-0.6539829381824682,0.6967537244029578
